[-1000, -1000, 0.0],0,0.0
[-1000, -1000, 0.0],1,0.0
[-1000, -1000, 0.0],2,0.0
[-1000, -1.19, 0.0],0,0.0
[-1000, -1.19, 0.0],1,0.0
[-1000, -1.19, 0.0],2,0.0
[-1000, -0.72, 0.0],0,0.0
[-1000, -0.72, 0.0],1,0.0
[-1000, -0.72, 0.0],2,0.0
[-1000, -0.25, 0.0],0,0.0
[-1000, -0.25, 0.0],1,0.0
[-1000, -0.25, 0.0],2,0.0
[-1000, 0.21999999999999997, 0.0],0,0.0
[-1000, 0.21999999999999997, 0.0],1,0.0
[-1000, 0.21999999999999997, 0.0],2,0.0
[-1000, 0.69, 0.0],0,0.0
[-1000, 0.69, 0.0],1,0.0
[-1000, 0.69, 0.0],2,0.0
[-1000, 1.1599999999999997, 0.0],0,0.0
[-1000, 1.1599999999999997, 0.0],1,0.0
[-1000, 1.1599999999999997, 0.0],2,0.0
[0.0, -1000, 0.0],0,0.0
[0.0, -1000, 0.0],1,0.0
[0.0, -1000, 0.0],2,0.0
[0.0, -1.19, 0.0],0,0.0
[0.0, -1.19, 0.0],1,0.0
[0.0, -1.19, 0.0],2,0.0
[0.0, -0.72, 0.0],0,68.0
[0.0, -0.72, 0.0],1,252.0
[0.0, -0.72, 0.0],2,77.0
[0.0, -0.25, 0.0],0,67.0
[0.0, -0.25, 0.0],1,219.0
[0.0, -0.25, 0.0],2,57.0
[0.0, 0.21999999999999997, 0.0],0,66.0
[0.0, 0.21999999999999997, 0.0],1,266.0
[0.0, 0.21999999999999997, 0.0],2,76.0
[0.0, 0.69, 0.0],0,131.0
[0.0, 0.69, 0.0],1,351.0
[0.0, 0.69, 0.0],2,135.0
[0.0, 1.1599999999999997, 0.0],0,74.0
[0.0, 1.1599999999999997, 0.0],1,193.0
[0.0, 1.1599999999999997, 0.0],2,81.0
[0.7, -1000, 0.0],0,0.0
[0.7, -1000, 0.0],1,0.0
[0.7, -1000, 0.0],2,0.0
[0.7, -1.19, 0.0],0,0.0
[0.7, -1.19, 0.0],1,0.0
[0.7, -1.19, 0.0],2,0.0
[0.7, -0.72, 0.0],0,301.0
[0.7, -0.72, 0.0],1,274.0
[0.7, -0.72, 0.0],2,1763.0
[0.7, -0.25, 0.0],0,0.0
[0.7, -0.25, 0.0],1,0.0
[0.7, -0.25, 0.0],2,0.0
[0.7, 0.21999999999999997, 0.0],0,0.0
[0.7, 0.21999999999999997, 0.0],1,0.0
[0.7, 0.21999999999999997, 0.0],2,0.0
[0.7, 0.69, 0.0],0,603.0
[0.7, 0.69, 0.0],1,3284.0
[0.7, 0.69, 0.0],2,611.0
[0.7, 1.1599999999999997, 0.0],0,342.0
[0.7, 1.1599999999999997, 0.0],1,1397.0
[0.7, 1.1599999999999997, 0.0],2,314.0
[1.4, -1000, 0.0],0,0.0
[1.4, -1000, 0.0],1,0.0
[1.4, -1000, 0.0],2,0.0
[1.4, -1.19, 0.0],0,0.0
[1.4, -1.19, 0.0],1,0.0
[1.4, -1.19, 0.0],2,0.0
[1.4, -0.72, 0.0],0,2338.0
[1.4, -0.72, 0.0],1,760.0
[1.4, -0.72, 0.0],2,2453.0
[1.4, -0.25, 0.0],0,10608.0
[1.4, -0.25, 0.0],1,1576.0
[1.4, -0.25, 0.0],2,1575.0
[1.4, 0.21999999999999997, 0.0],0,10646.0
[1.4, 0.21999999999999997, 0.0],1,1735.0
[1.4, 0.21999999999999997, 0.0],2,1677.0
[1.4, 0.69, 0.0],0,3101.0
[1.4, 0.69, 0.0],1,2977.0
[1.4, 0.69, 0.0],2,953.0
[1.4, 1.1599999999999997, 0.0],0,1442.0
[1.4, 1.1599999999999997, 0.0],1,1422.0
[1.4, 1.1599999999999997, 0.0],2,546.0
[2.0999999999999996, -1000, 0.0],0,0.0
[2.0999999999999996, -1000, 0.0],1,0.0
[2.0999999999999996, -1000, 0.0],2,0.0
[2.0999999999999996, -1.19, 0.0],0,359.0
[2.0999999999999996, -1.19, 0.0],1,307.0
[2.0999999999999996, -1.19, 0.0],2,2190.0
[2.0999999999999996, -0.72, 0.0],0,3975.0
[2.0999999999999996, -0.72, 0.0],1,1135.0
[2.0999999999999996, -0.72, 0.0],2,3818.0
[2.0999999999999996, -0.25, 0.0],0,9571.0
[2.0999999999999996, -0.25, 0.0],1,1581.0
[2.0999999999999996, -0.25, 0.0],2,1627.0
[2.0999999999999996, 0.21999999999999997, 0.0],0,9506.0
[2.0999999999999996, 0.21999999999999997, 0.0],1,1683.0
[2.0999999999999996, 0.21999999999999997, 0.0],2,1675.0
[2.0999999999999996, 0.69, 0.0],0,3932.0
[2.0999999999999996, 0.69, 0.0],1,4034.0
[2.0999999999999996, 0.69, 0.0],2,1266.0
[2.0999999999999996, 1.1599999999999997, 0.0],0,2457.0
[2.0999999999999996, 1.1599999999999997, 0.0],1,2400.0
[2.0999999999999996, 1.1599999999999997, 0.0],2,838.0
[2.8, -1000, 0.0],0,0.0
[2.8, -1000, 0.0],1,0.0
[2.8, -1000, 0.0],2,0.0
[2.8, -1.19, 0.0],0,1272.0
[2.8, -1.19, 0.0],1,359.0
[2.8, -1.19, 0.0],2,1256.0
[2.8, -0.72, 0.0],0,2176.0
[2.8, -0.72, 0.0],1,677.0
[2.8, -0.72, 0.0],2,2189.0
[2.8, -0.25, 0.0],0,4398.0
[2.8, -0.25, 0.0],1,782.0
[2.8, -0.25, 0.0],2,800.0
[2.8, 0.21999999999999997, 0.0],0,4317.0
[2.8, 0.21999999999999997, 0.0],1,836.0
[2.8, 0.21999999999999997, 0.0],2,829.0
[2.8, 0.69, 0.0],0,2266.0
[2.8, 0.69, 0.0],1,2271.0
[2.8, 0.69, 0.0],2,714.0
[2.8, 1.1599999999999997, 0.0],0,1499.0
[2.8, 1.1599999999999997, 0.0],1,1516.0
[2.8, 1.1599999999999997, 0.0],2,513.0
