[-1000, -1000, 0.0],0,0.0
[-1000, -1000, 0.0],1,0.0
[-1000, -1000, 0.0],2,0.0
[-1000, -1000, 0.0],3,0.0
[-1000, -1.19, 0.0],0,0.0
[-1000, -1.19, 0.0],1,0.0
[-1000, -1.19, 0.0],2,0.0
[-1000, -1.19, 0.0],3,0.0
[-1000, -0.72, 0.0],0,0.0
[-1000, -0.72, 0.0],1,0.0
[-1000, -0.72, 0.0],2,0.0
[-1000, -0.72, 0.0],3,0.0
[-1000, -0.25, 0.0],0,0.0
[-1000, -0.25, 0.0],1,0.0
[-1000, -0.25, 0.0],2,0.0
[-1000, -0.25, 0.0],3,0.0
[-1000, 0.21999999999999997, 0.0],0,0.0
[-1000, 0.21999999999999997, 0.0],1,0.0
[-1000, 0.21999999999999997, 0.0],2,0.0
[-1000, 0.21999999999999997, 0.0],3,0.0
[-1000, 0.69, 0.0],0,0.0
[-1000, 0.69, 0.0],1,0.0
[-1000, 0.69, 0.0],2,0.0
[-1000, 0.69, 0.0],3,0.0
[-1000, 1.1599999999999997, 0.0],0,0.0
[-1000, 1.1599999999999997, 0.0],1,0.0
[-1000, 1.1599999999999997, 0.0],2,0.0
[-1000, 1.1599999999999997, 0.0],3,0.0
[0.0, -1000.0, 0.0],0,0.0
[0.0, -1000.0, 0.0],1,0.0
[0.0, -1000.0, 0.0],2,0.0
[0.0, -1000.0, 0.0],3,0.0
[0.0, -1.19, 0.0],0,0.0
[0.0, -1.19, 0.0],1,0.0
[0.0, -1.19, 0.0],2,0.0
[0.0, -1.19, 0.0],3,0.0
[0.0, -0.72, 0.0],0,77.28161083079627
[0.0, -0.72, 0.0],1,-0.9991058371199624
[0.0, -0.72, 0.0],2,75.61497676536403
[0.0, -0.72, 0.0],3,88.99999999999982
[0.0, -0.25, 0.0],0,57.37453888085862
[0.0, -0.25, 0.0],1,39.5465685810279
[0.0, -0.25, 0.0],2,88.43902560104969
[0.0, -0.25, 0.0],3,72.06714221651335
[0.0, 0.22, 0.0],0,83.49912361336376
[0.0, 0.22, 0.0],1,72.38653429326578
[0.0, 0.22, 0.0],2,77.92059955848667
[0.0, 0.22, 0.0],3,99.99486960553791
[0.0, 0.69, 0.0],0,79.0972922339175
[0.0, 0.69, 0.0],1,88.94791172687067
[0.0, 0.69, 0.0],2,70.18999996174318
[0.0, 0.69, 0.0],3,88.99999999999997
[0.0, 1.16, 0.0],0,70.18838804223705
[0.0, 1.16, 0.0],1,79.09919658208214
[0.0, 1.16, 0.0],2,70.1894609728032
[0.0, 1.16, 0.0],3,79.09999999999994
[0.7, -1000.0, 0.0],0,0.0
[0.7, -1000.0, 0.0],1,0.0
[0.7, -1000.0, 0.0],2,0.0
[0.7, -1000.0, 0.0],3,0.0
[0.7, -1.19, 0.0],0,0.0
[0.7, -1.19, 0.0],1,0.0
[0.7, -1.19, 0.0],2,0.0
[0.7, -1.19, 0.0],3,0.0
[0.7, -0.72, 0.0],0,79.09999999999965
[0.7, -0.72, 0.0],1,-0.9999999999999999
[0.7, -0.72, 0.0],2,99.99999999999999
[0.7, -0.72, 0.0],3,79.09999999999997
[0.7, -0.25, 0.0],0,0.0
[0.7, -0.25, 0.0],1,0.0
[0.7, -0.25, 0.0],2,0.0
[0.7, -0.25, 0.0],3,0.0
[0.7, 0.22, 0.0],0,0.0
[0.7, 0.22, 0.0],1,0.0
[0.7, 0.22, 0.0],2,0.0
[0.7, 0.22, 0.0],3,0.0
[0.7, 0.69, 0.0],0,79.09999999999997
[0.7, 0.69, 0.0],1,99.99999999999999
[0.7, 0.69, 0.0],2,79.09999999999997
[0.7, 0.69, 0.0],3,79.09999999999997
[0.7, 1.16, 0.0],0,70.1899999999999
[0.7, 1.16, 0.0],1,88.99999999999997
[0.7, 1.16, 0.0],2,79.09999999999997
[0.7, 1.16, 0.0],3,70.18999999999996
[1.4, -1000.0, 0.0],0,0.0
[1.4, -1000.0, 0.0],1,0.0
[1.4, -1000.0, 0.0],2,0.0
[1.4, -1000.0, 0.0],3,0.0
[1.4, -1.19, 0.0],0,0.0
[1.4, -1.19, 0.0],1,0.0
[1.4, -1.19, 0.0],2,0.0
[1.4, -1.19, 0.0],3,0.0
[1.4, -0.72, 0.0],0,88.99999999999997
[1.4, -0.72, 0.0],1,-0.9999999999999999
[1.4, -0.72, 0.0],2,88.99999999999991
[1.4, -0.72, 0.0],3,70.18999999999996
[1.4, -0.25, 0.0],0,99.99999999999997
[1.4, -0.25, 0.0],1,79.09999999999997
[1.4, -0.25, 0.0],2,88.99999999999997
[1.4, -0.25, 0.0],3,79.09999999999592
[1.4, 0.22, 0.0],0,99.99999999999999
[1.4, 0.22, 0.0],1,88.99999999999991
[1.4, 0.22, 0.0],2,79.09999999999997
[1.4, 0.22, 0.0],3,79.09999999999997
[1.4, 0.69, 0.0],0,88.99999999999997
[1.4, 0.69, 0.0],1,88.99999999999997
[1.4, 0.69, 0.0],2,70.18999999999996
[1.4, 0.69, 0.0],3,70.18999999999996
[1.4, 1.16, 0.0],0,79.09999999999997
[1.4, 1.16, 0.0],1,79.09999999999997
[1.4, 1.16, 0.0],2,70.18999999999996
[1.4, 1.16, 0.0],3,62.17099999999996
[2.1, -1000.0, 0.0],0,0.0
[2.1, -1000.0, 0.0],1,0.0
[2.1, -1000.0, 0.0],2,0.0
[2.1, -1000.0, 0.0],3,0.0
[2.1, -1.19, 0.0],0,-0.9999999999999999
[2.1, -1.19, 0.0],1,62.17099999999996
[2.1, -1.19, 0.0],2,70.18999999999996
[2.1, -1.19, 0.0],3,54.953899999999955
[2.1, -0.72, 0.0],0,79.09999999999997
[2.1, -0.72, 0.0],1,62.17099999999996
[2.1, -0.72, 0.0],2,79.09999999999988
[2.1, -0.72, 0.0],3,62.17099999999996
[2.1, -0.25, 0.0],0,88.99999999999994
[2.1, -0.25, 0.0],1,70.18999999999996
[2.1, -0.25, 0.0],2,79.09999999999997
[2.1, -0.25, 0.0],3,70.18999999999934
[2.1, 0.22, 0.0],0,88.99999999999997
[2.1, 0.22, 0.0],1,79.09999999999988
[2.1, 0.22, 0.0],2,70.18999999999996
[2.1, 0.22, 0.0],3,70.18999999999996
[2.1, 0.69, 0.0],0,79.09999999999997
[2.1, 0.69, 0.0],1,79.09999999999997
[2.1, 0.69, 0.0],2,62.17099999999996
[2.1, 0.69, 0.0],3,62.17099999999996
[2.1, 1.16, 0.0],0,70.18999999999996
[2.1, 1.16, 0.0],1,70.18999999999996
[2.1, 1.16, 0.0],2,62.17099999999996
[2.1, 1.16, 0.0],3,54.953899999999955
[2.8, -1000.0, 0.0],0,0.0
[2.8, -1000.0, 0.0],1,0.0
[2.8, -1000.0, 0.0],2,0.0
[2.8, -1000.0, 0.0],3,0.0
[2.8, -1.19, 0.0],0,62.17099999999996
[2.8, -1.19, 0.0],1,54.953899999999955
[2.8, -1.19, 0.0],2,62.17099999999996
[2.8, -1.19, 0.0],3,54.953899999999955
[2.8, -0.72, 0.0],0,70.18999999999996
[2.8, -0.72, 0.0],1,54.953899999999955
[2.8, -0.72, 0.0],2,70.18999999101584
[2.8, -0.72, 0.0],3,62.17099999999996
[2.8, -0.25, 0.0],0,79.09999999999991
[2.8, -0.25, 0.0],1,62.17099999999996
[2.8, -0.25, 0.0],2,70.18999999999996
[2.8, -0.25, 0.0],3,70.1899752879961
[2.8, 0.22, 0.0],0,79.09999999999997
[2.8, 0.22, 0.0],1,70.1899999998746
[2.8, 0.22, 0.0],2,62.17099999999996
[2.8, 0.22, 0.0],3,70.18999999999996
[2.8, 0.69, 0.0],0,70.18999999999996
[2.8, 0.69, 0.0],1,70.18999999999996
[2.8, 0.69, 0.0],2,54.953899999999955
[2.8, 0.69, 0.0],3,62.17099999999996
[2.8, 1.16, 0.0],0,62.17099999999996
[2.8, 1.16, 0.0],1,62.17099999999996
[2.8, 1.16, 0.0],2,54.953899999999955
[2.8, 1.16, 0.0],3,54.953899999999955
