[-1000, -1000, 0.0],0
[-1000, -1.19, 0.0],0
[-1000, -0.72, 0.0],0
[-1000, -0.25, 0.0],0
[-1000, 0.21999999999999997, 0.0],0
[-1000, 0.69, 0.0],0
[-1000, 1.1599999999999997, 0.0],0
[0.0, -1000, 0.0],0
[0.0, -1.19, 0.0],0
[0.0, -0.72, 0.0],253
[0.0, -0.25, 0.0],30
[0.0, 0.21999999999999997, 0.0],53
[0.0, 0.69, 0.0],293
[0.0, 1.1599999999999997, 0.0],187
[0.7, -1000, 0.0],0
[0.7, -1.19, 0.0],0
[0.7, -0.72, 0.0],10867
[0.7, -0.25, 0.0],0
[0.7, 0.21999999999999997, 0.0],0
[0.7, 0.69, 0.0],5763
[0.7, 1.1599999999999997, 0.0],2340
[1.4, -1000, 0.0],0
[1.4, -1.19, 0.0],0
[1.4, -0.72, 0.0],13168
[1.4, -0.25, 0.0],12671
[1.4, 0.21999999999999997, 0.0],21167
[1.4, 0.69, 0.0],9231
[1.4, 1.1599999999999997, 0.0],4466
[2.0999999999999996, -1000, 0.0],0
[2.0999999999999996, -1.19, 0.0],4423
[2.0999999999999996, -0.72, 0.0],15703
[2.0999999999999996, -0.25, 0.0],14096
[2.0999999999999996, 0.21999999999999997, 0.0],20734
[2.0999999999999996, 0.69, 0.0],13847
[2.0999999999999996, 1.1599999999999997, 0.0],8383
[2.8, -1000, 0.0],0
[2.8, -1.19, 0.0],4536
[2.8, -0.72, 0.0],8270
[2.8, -0.25, 0.0],7734
[2.8, 0.21999999999999997, 0.0],10496
[2.8, 0.69, 0.0],9008
[2.8, 1.1599999999999997, 0.0],6003
