[0.0, -1.19, -3.141592653589793],0
[0.0, -1.19, -2.5132741228718345],0
[0.0, -1.19, -1.8849555921538759],0
[0.0, -1.19, -1.2566370614359172],0
[0.0, -1.19, -0.6283185307179586],0
[0.0, -1.19, 0.0],0
[0.0, -1.19, 0.6283185307179586],0
[0.0, -1.19, 1.2566370614359172],0
[0.0, -1.19, 1.8849555921538759],0
[0.0, -1.19, 2.5132741228718345],0
[0.0, -0.72, -3.141592653589793],0
[0.0, -0.72, -2.5132741228718345],0
[0.0, -0.72, -1.8849555921538759],0
[0.0, -0.72, -1.2566370614359172],357
[0.0, -0.72, -0.6283185307179586],0
[0.0, -0.72, 0.0],0
[0.0, -0.72, 0.6283185307179586],0
[0.0, -0.72, 1.2566370614359172],0
[0.0, -0.72, 1.8849555921538759],0
[0.0, -0.72, 2.5132741228718345],0
[0.0, -0.25, -3.141592653589793],0
[0.0, -0.25, -2.5132741228718345],0
[0.0, -0.25, -1.8849555921538759],0
[0.0, -0.25, -1.2566370614359172],0
[0.0, -0.25, -0.6283185307179586],0
[0.0, -0.25, 0.0],0
[0.0, -0.25, 0.6283185307179586],0
[0.0, -0.25, 1.2566370614359172],0
[0.0, -0.25, 1.8849555921538759],0
[0.0, -0.25, 2.5132741228718345],0
[0.0, 0.21999999999999997, -3.141592653589793],0
[0.0, 0.21999999999999997, -2.5132741228718345],0
[0.0, 0.21999999999999997, -1.8849555921538759],0
[0.0, 0.21999999999999997, -1.2566370614359172],0
[0.0, 0.21999999999999997, -0.6283185307179586],0
[0.0, 0.21999999999999997, 0.0],0
[0.0, 0.21999999999999997, 0.6283185307179586],0
[0.0, 0.21999999999999997, 1.2566370614359172],0
[0.0, 0.21999999999999997, 1.8849555921538759],0
[0.0, 0.21999999999999997, 2.5132741228718345],0
[0.0, 0.69, -3.141592653589793],0
[0.0, 0.69, -2.5132741228718345],0
[0.0, 0.69, -1.8849555921538759],0
[0.0, 0.69, -1.2566370614359172],0
[0.0, 0.69, -0.6283185307179586],0
[0.0, 0.69, 0.0],0
[0.0, 0.69, 0.6283185307179586],366
[0.0, 0.69, 1.2566370614359172],416
[0.0, 0.69, 1.8849555921538759],0
[0.0, 0.69, 2.5132741228718345],0
[0.0, 1.1599999999999997, -3.141592653589793],0
[0.0, 1.1599999999999997, -2.5132741228718345],0
[0.0, 1.1599999999999997, -1.8849555921538759],0
[0.0, 1.1599999999999997, -1.2566370614359172],0
[0.0, 1.1599999999999997, -0.6283185307179586],0
[0.0, 1.1599999999999997, 0.0],0
[0.0, 1.1599999999999997, 0.6283185307179586],0
[0.0, 1.1599999999999997, 1.2566370614359172],273
[0.0, 1.1599999999999997, 1.8849555921538759],0
[0.0, 1.1599999999999997, 2.5132741228718345],354
[0.45, -1.19, -3.141592653589793],0
[0.45, -1.19, -2.5132741228718345],0
[0.45, -1.19, -1.8849555921538759],0
[0.45, -1.19, -1.2566370614359172],0
[0.45, -1.19, -0.6283185307179586],0
[0.45, -1.19, 0.0],0
[0.45, -1.19, 0.6283185307179586],0
[0.45, -1.19, 1.2566370614359172],0
[0.45, -1.19, 1.8849555921538759],0
[0.45, -1.19, 2.5132741228718345],0
[0.45, -0.72, -3.141592653589793],0
[0.45, -0.72, -2.5132741228718345],0
[0.45, -0.72, -1.8849555921538759],628
[0.45, -0.72, -1.2566370614359172],1774
[0.45, -0.72, -0.6283185307179586],0
[0.45, -0.72, 0.0],0
[0.45, -0.72, 0.6283185307179586],0
[0.45, -0.72, 1.2566370614359172],0
[0.45, -0.72, 1.8849555921538759],0
[0.45, -0.72, 2.5132741228718345],0
[0.45, -0.25, -3.141592653589793],0
[0.45, -0.25, -2.5132741228718345],0
[0.45, -0.25, -1.8849555921538759],0
[0.45, -0.25, -1.2566370614359172],0
[0.45, -0.25, -0.6283185307179586],0
[0.45, -0.25, 0.0],1
[0.45, -0.25, 0.6283185307179586],0
[0.45, -0.25, 1.2566370614359172],0
[0.45, -0.25, 1.8849555921538759],0
[0.45, -0.25, 2.5132741228718345],0
[0.45, 0.21999999999999997, -3.141592653589793],0
[0.45, 0.21999999999999997, -2.5132741228718345],0
[0.45, 0.21999999999999997, -1.8849555921538759],0
[0.45, 0.21999999999999997, -1.2566370614359172],0
[0.45, 0.21999999999999997, -0.6283185307179586],0
[0.45, 0.21999999999999997, 0.0],0
[0.45, 0.21999999999999997, 0.6283185307179586],0
[0.45, 0.21999999999999997, 1.2566370614359172],0
[0.45, 0.21999999999999997, 1.8849555921538759],0
[0.45, 0.21999999999999997, 2.5132741228718345],0
[0.45, 0.69, -3.141592653589793],0
[0.45, 0.69, -2.5132741228718345],0
[0.45, 0.69, -1.8849555921538759],0
[0.45, 0.69, -1.2566370614359172],0
[0.45, 0.69, -0.6283185307179586],0
[0.45, 0.69, 0.0],426
[0.45, 0.69, 0.6283185307179586],0
[0.45, 0.69, 1.2566370614359172],950
[0.45, 0.69, 1.8849555921538759],572
[0.45, 0.69, 2.5132741228718345],0
[0.45, 1.1599999999999997, -3.141592653589793],0
[0.45, 1.1599999999999997, -2.5132741228718345],0
[0.45, 1.1599999999999997, -1.8849555921538759],0
[0.45, 1.1599999999999997, -1.2566370614359172],0
[0.45, 1.1599999999999997, -0.6283185307179586],0
[0.45, 1.1599999999999997, 0.0],0
[0.45, 1.1599999999999997, 0.6283185307179586],0
[0.45, 1.1599999999999997, 1.2566370614359172],556
[0.45, 1.1599999999999997, 1.8849555921538759],561
[0.45, 1.1599999999999997, 2.5132741228718345],224
[0.9, -1.19, -3.141592653589793],0
[0.9, -1.19, -2.5132741228718345],0
[0.9, -1.19, -1.8849555921538759],0
[0.9, -1.19, -1.2566370614359172],0
[0.9, -1.19, -0.6283185307179586],0
[0.9, -1.19, 0.0],0
[0.9, -1.19, 0.6283185307179586],0
[0.9, -1.19, 1.2566370614359172],0
[0.9, -1.19, 1.8849555921538759],0
[0.9, -1.19, 2.5132741228718345],0
[0.9, -0.72, -3.141592653589793],0
[0.9, -0.72, -2.5132741228718345],301
[0.9, -0.72, -1.8849555921538759],0
[0.9, -0.72, -1.2566370614359172],726
[0.9, -0.72, -0.6283185307179586],20944
[0.9, -0.72, 0.0],1966
[0.9, -0.72, 0.6283185307179586],0
[0.9, -0.72, 1.2566370614359172],0
[0.9, -0.72, 1.8849555921538759],0
[0.9, -0.72, 2.5132741228718345],0
[0.9, -0.25, -3.141592653589793],0
[0.9, -0.25, -2.5132741228718345],0
[0.9, -0.25, -1.8849555921538759],264
